file_path,relative_path,file_name,folder_name,extension,file_size_bytes,read_ok,format_type,n_points,wn_min,wn_max,notes
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_55.csv,美6m4\SP_55.csv,SP_55.csv,美6m4,.csv,243896,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_56.csv,美6m4\SP_56.csv,SP_56.csv,美6m4,.csv,244038,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_57.csv,美6m4\SP_57.csv,SP_57.csv,美6m4,.csv,244064,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_58.csv,美6m4\SP_58.csv,SP_58.csv,美6m4,.csv,244118,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_59.csv,美6m4\SP_59.csv,SP_59.csv,美6m4,.csv,243976,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_60.csv,美6m4\SP_60.csv,SP_60.csv,美6m4,.csv,244224,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_61.csv,美6m4\SP_61.csv,SP_61.csv,美6m4,.csv,244047,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_62.csv,美6m4\SP_62.csv,SP_62.csv,美6m4,.csv,244057,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_63.csv,美6m4\SP_63.csv,SP_63.csv,美6m4,.csv,244053,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_64.csv,美6m4\SP_64.csv,SP_64.csv,美6m4,.csv,244033,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_65.csv,美6m4\SP_65.csv,SP_65.csv,美6m4,.csv,244085,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_66.csv,美6m4\SP_66.csv,SP_66.csv,美6m4,.csv,243896,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_67.csv,美6m4\SP_67.csv,SP_67.csv,美6m4,.csv,243719,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_68.csv,美6m4\SP_68.csv,SP_68.csv,美6m4,.csv,243599,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\3333.csv,美6m5\3333.csv,3333.csv,美6m5,.csv,303224,True,aggregated,2048,,,聚合文件，包含16条谱，无独立波数轴
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_69.csv,美6m5\SP_69.csv,SP_69.csv,美6m5,.csv,244311,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_70.csv,美6m5\SP_70.csv,SP_70.csv,美6m5,.csv,244240,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_71.csv,美6m5\SP_71.csv,SP_71.csv,美6m5,.csv,244209,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_72.csv,美6m5\SP_72.csv,SP_72.csv,美6m5,.csv,244213,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_73.csv,美6m5\SP_73.csv,SP_73.csv,美6m5,.csv,244187,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_74.csv,美6m5\SP_74.csv,SP_74.csv,美6m5,.csv,244176,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_75.csv,美6m5\SP_75.csv,SP_75.csv,美6m5,.csv,244170,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_76.csv,美6m5\SP_76.csv,SP_76.csv,美6m5,.csv,244097,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_77.csv,美6m5\SP_77.csv,SP_77.csv,美6m5,.csv,244083,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_78.csv,美6m5\SP_78.csv,SP_78.csv,美6m5,.csv,244088,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_79.csv,美6m5\SP_79.csv,SP_79.csv,美6m5,.csv,244015,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_80.csv,美6m5\SP_80.csv,SP_80.csv,美6m5,.csv,244103,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_81.csv,美6m5\SP_81.csv,SP_81.csv,美6m5,.csv,244104,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_82.csv,美6m5\SP_82.csv,SP_82.csv,美6m5,.csv,244089,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_83.csv,美6m5\SP_83.csv,SP_83.csv,美6m5,.csv,244105,True,bwram,1862,399.94,3390.35,
d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_84.csv,美6m5\SP_84.csv,SP_84.csv,美6m5,.csv,244130,True,bwram,1862,399.94,3390.35,
