Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
T2b_mg_3c,MG Semi-Quant,1D-CNN,raw,1,0.7027332144979205,0.7088775302215463,0.7386934673366834
T2b_mg_3c,MG Semi-Quant,1D-CNN,raw,2,0.6523644281145812,0.7802445302445303,0.6919191919191919
T2b_mg_3c,MG Semi-Quant,1D-CNN,raw,3,0.6723400749615508,0.6693111236589498,0.6881720430107527
T2b_mg_3c,MG Semi-Quant,1D-CNN,raw,4,0.3782267115600449,0.4384220624822128,0.4620253164556962
T3b_mba_3c,MBA Semi-Quant,1D-CNN,raw,0,0.5328619611893902,0.5544512867297677,0.5305164319248826
T3b_mba_3c,MBA Semi-Quant,1D-CNN,raw,1,0.6747006242054366,0.7380508704979292,0.6984924623115578
T3b_mba_3c,MBA Semi-Quant,1D-CNN,raw,2,0.556011396011396,0.601772441395083,0.5404040404040404
T3b_mba_3c,MBA Semi-Quant,1D-CNN,raw,3,0.452742182135305,0.4844414893617021,0.4516129032258064
T3b_mba_3c,MBA Semi-Quant,1D-CNN,raw,4,0.7172604218568344,0.7395339027733839,0.810126582278481
T1_thiram_conc,Thiram Concentration,1D-ResNet,raw,0,0.2818621546236662,0.3510736829685564,0.3849765258215962
T1_thiram_conc,Thiram Concentration,1D-ResNet,raw,1,0.3971197931909082,0.4143947579031612,0.3567839195979899
T1_thiram_conc,Thiram Concentration,1D-ResNet,raw,2,0.3785482870185702,0.3706410256410256,0.3737373737373737
T1_thiram_conc,Thiram Concentration,1D-ResNet,raw,3,0.5072261785542079,0.5853726908306002,0.5806451612903226
T1_thiram_conc,Thiram Concentration,1D-ResNet,raw,4,0.3591038602152383,0.380570818070818,0.3544303797468354
T2_mg_conc,MG Concentration,1D-ResNet,raw,0,0.3789510006901311,0.3552577596695244,0.3568075117370892
T2_mg_conc,MG Concentration,1D-ResNet,raw,1,0.4440631434454358,0.4685369179816872,0.5025125628140703
T2_mg_conc,MG Concentration,1D-ResNet,raw,2,0.2899049536558379,0.4144546332046332,0.2626262626262626
T2_mg_conc,MG Concentration,1D-ResNet,raw,3,0.4400077753162681,0.4516073080481036,0.4677419354838709
T2_mg_conc,MG Concentration,1D-ResNet,raw,4,0.120873665922065,0.2602040816326531,0.2151898734177215
T3_mba_conc,MBA Concentration,1D-ResNet,raw,0,0.4500676849967863,0.4592872022219848,0.4694835680751174
T3_mba_conc,MBA Concentration,1D-ResNet,raw,1,0.4672166523198721,0.5283748643631451,0.5376884422110553
T3_mba_conc,MBA Concentration,1D-ResNet,raw,2,0.4458322294385402,0.4535861330698287,0.4343434343434343
T3_mba_conc,MBA Concentration,1D-ResNet,raw,3,0.2896677604593929,0.3008462282398453,0.3279569892473118
T3_mba_conc,MBA Concentration,1D-ResNet,raw,4,0.2241579558652729,0.3722041006523765,0.2278481012658227
T4_thiram_pres,Thiram Presence,1D-ResNet,raw,0,0.6813578826237054,0.6813578826237054,0.755868544600939
T4_thiram_pres,Thiram Presence,1D-ResNet,raw,1,0.6378779395296752,0.6342857142857142,0.7386934673366834
T4_thiram_pres,Thiram Presence,1D-ResNet,raw,2,0.9322010683468018,0.9383333333333332,0.9494949494949496
T4_thiram_pres,Thiram Presence,1D-ResNet,raw,3,0.5782558139534884,0.6012634708286883,0.5806451612903226
T4_thiram_pres,Thiram Presence,1D-ResNet,raw,4,0.5724126619649008,0.7099271402550091,0.5822784810126582
T5_mg_pres,MG Presence,1D-ResNet,raw,0,0.7842772288068321,0.8041579315164221,0.8262910798122066
T5_mg_pres,MG Presence,1D-ResNet,raw,1,0.6092893772893773,0.6518186984938903,0.6633165829145728
T5_mg_pres,MG Presence,1D-ResNet,raw,2,0.576876712328767,0.5765039232781168,0.6060606060606061
T5_mg_pres,MG Presence,1D-ResNet,raw,3,0.6593406593406593,0.6565068493150685,0.7741935483870968
